"Ano base","UF","Classe Substância","Substância Mineral","Quantidade Produção - Minério ROM (t)","Quantidade Contido","Unidade de Medida - Contido","Indicação Contido","Quantidade Venda (t)","Valor Venda (R$)","Quantidade Transformação / Consumo / Utilização (t)","Valor Transformação / Consumo / Utilização nesta mina (R$)","Quantidade Transferência para Transformação / Utilização / Consumo (t)","Valor Transferência para Transformação / Utilização / Consumo (R$)"
"2023","RN","Metálicos","Ferro","2491,690000","1707,850000000000000","t","Fe","2491,6900000000001","30473,370000000003","1567,670000","15504,250000",",000000",",000000"
"2023","RN","Não-Metálicos","Quartzo (Cristal) e outros Piezelétricos","3,175000",",000000000000000","-","","0","0",",000000",",000000",",000000",",000000"
"2023","RN","Não-Metálicos","Areias Industriais","24460,960000",",000000000000000","-","","24357,860000000001","1021145,8",",000000",",000000",",000000",",000000"
"2023","RN","Não-Metálicos","Rochas Ornamentais","33764,230000",",000000000000000","-","","36433,130000000005","41936751,780000001",",000000",",000000","2727,210000","863328,730000"
"2023","RN","Não-Metálicos","Areia","309893,230000",",000000000000000","-","","277127,83000000002","3050147,5699999998","105363,000000","286055,000000",",000000",",000000"
"2023","RN","Não-Metálicos","Rochas (Britadas) e Cascalho","1315675,040000",",000000000000000","-","","54224,099999999999","1953252,25",",000000",",000000",",000000",",000000"
"2023","RN","Não-Metálicos","Talco e outras Cargas Minerais","23820,750000",",000000000000000","-","","23820,75","1424430,2",",000000",",000000",",000000",",000000"
"2023","RN","Metálicos","Tungstênio","85320,720000","418,320000000000000","t","WO3","0","0",",000000",",000000",",000000",",000000"
"2023","RN","Não-Metálicos","Argilas","399804,460000",",000000000000000","-","","304517,27999999997","407326,59000000003","101577,180000","392711,240000","18664,050000","2267529,680000"
"2023","RN","Não-Metálicos","Caulim","39384,120000",",000000000000000","-","","39292,120000000003","2980198",",000000",",000000",",000000",",000000"
"2023","RN","Não-Metálicos","Mica","51,000000",",000000000000000","-","","0","0",",000000",",000000",",000000",",000000"
"2023","RN","Não-Metálicos","Diatomita","1624,000000",",000000000000000","-","","1624","101660","1297,000000","45395,000000",",000000",",000000"
"2023","RN","Metálicos","Columbita-Tantalita","45815,000000","2,542500000000000","t","Ta2O5","45790","2238700",",000000",",000000",",000000",",000000"
"2023","RN","Não-Metálicos","Calcário","3248212,110000",",000000000000000","-","","396834","8507224,9299999997",",000000",",000000","2645978,860000","51231106,990000"
"2023","RN","Não-Metálicos","Saibro","4180,000000",",000000000000000","-","","4180","63000","1920,000000","48000,000000",",000000",",000000"
"2023","RN","Não-Metálicos","Feldspato, Leucita e Nefelina-Sienito","69842,290000",",000000000000000","-","","69300,759999999995","6606355,7999999989",",000000",",000000",",000000",",000000"
"2023","RO","Não-Metálicos","Calcário","204769,080000",",000000000000000","-","","0","0",",000000",",000000",",000000",",000000"
"2023","RO","Metálicos","Zinco","1880634,000000","189991,000000000000000","t","Zn","0","0",",000000",",000000",",000000",",000000"
"2023","RO","Não-Metálicos","Rochas (Britadas) e Cascalho","1870694,660000",",000000000000000","-","","804378,81999999995","20194234,57",",000000",",000000",",000000",",000000"
"2023","RO","Metálicos","Columbita-Tantalita","1464516,710000","1645,919550500000000","t","Nb2O5","0","0",",000000",",000000",",000000",",000000"
"2023","RO","Não-Metálicos","Argilas","275056,630000",",000000000000000","-","","177600,63","6851570,4500000002",",000000",",000000","97456,000000","1471310,280000"
"2023","RO","Não-Metálicos","Areia","292023,910000",",000000000000000","-","","268490,62","14081886,829999998",",000000",",000000",",000000",",000000"
"2023","RO","Metálicos","Ouro","2563231,150000","415,539300000000000","kg","Au","0","0",",000000",",000000",",000000",",000000"
"2023","RO","Metálicos","Titânio","1365240,420000","65329,270000000000000","t","TiO2","20000,419999999998","5200107,9800000004",",000000",",000000",",000000",",000000"
"2023","RO","Não-Metálicos","Saibro","13101,000000",",000000000000000","-","","13101","140225,25",",000000",",000000",",000000",",000000"
"2023","RO","Não-Metálicos","Dolomito e Magnesita","633066,810000",",000000000000000","-","","632966,81000000006","75092750,310000002",",000000",",000000",",000000",",000000"
"2023","RO","Metálicos","Estanho","4465942,630000","5031007,770000000000000","kg","Sn","444,41999999999996","45231749,68",",020000",",020000",",000000",",000000"
"2023","RO","Metálicos","Chumbo","188063,400000","34544,000000000000000","t","Pb","0","0",",000000",",000000",",000000",",000000"
"2023","RO","Metálicos","Columbita-Tantalita","67402,240000","131,495739500000000","t","Ta2O5","0","0",",000000",",000000",",000000",",000000"
"2023","RR","Não-Metálicos","Rochas Ornamentais","809,290000",",000000000000000","-","","763,15999999999997","97488",",000000",",000000",",000000",",000000"
"2023","RR","Não-Metálicos","Rochas (Britadas) e Cascalho","277456,120000",",000000000000000","-","","18655,599999999999","284996",",000000",",000000",",000000",",000000"
"2023","RR","Metálicos","Ouro",",000000",",000000000000000","kg","Au","0","0",",000000",",000000",",000000",",000000"
"2023","RR","Não-Metálicos","Argilas","182620,830000",",000000000000000","-","","181923,30000000002","995080,28000000003",",000000",",000000",",000000",",000000"
"2023","RR","Não-Metálicos","Areia","136723,677500",",000000000000000","-","","136723,67749999999","2780485,8240000005",",000000",",000000",",000000",",000000"
"2023","RS","Não-Metálicos","Calcário","4281084,440000",",000000000000000","-","","1721864,5599999998","33864019,439999998",",000000",",000000",",000000",",000000"
"2023","RS","Não-Metálicos","Caulim","395003,730000",",000000000000000","-","","373522,16999999998","20100052,319999997",",000000",",000000","1831,000000","40282,000000"
"2023","RS","Não-Metálicos","Saibro","4048329,222000",",000000000000000","-","","1727776,932","31386549,409999996","157973,600000","1824446,030000","643399,130000","3681465,170000"
"2023","RS","Não-Metálicos","Argilas","4221768,438000",",000000000000000","-","","1810327,1080000002","21977732,059999999","1319859,910000","7331104,380000","1036877,530000","10587500,590000"
"2023","RS","Não-Metálicos","Rochas Ornamentais - Outras","578234,623000",",000000000000000","-","","511773,78550000006","46831353,521000005","6529,000000","195870,000000","25055,000000","230074,440000"
"2023","RS","Gemas e Diamantes","Gemas","24,410000","24410,000000000000000","kg","","23,609999999999999","1183092",",000000",",000000",",000000",",000000"
"2023","RS","Metálicos","Cobre",",000000",",000000000000000","t","Cu","0","0",",000000",",000000",",000000",",000000"
"2023","RS","Não-Metálicos","Geodos, Ágatas, Calcedônia, etc","10447,280000","6984,173600000000000","t","","7942,3599999999997","44467667,009999998",",000000",",000000",",000000",",000000"
"2023","RS","Energéticos","Carvão Mineral","4083906,450000",",000000000000000","-","","0","0",",000000",",000000",",000000",",000000"
"2023","RS","Metálicos","Ouro",",000000",",000000000000000","kg","Au","0","0",",000000",",000000",",000000",",000000"
"2023","RS","Não-Metálicos","Areia","8772249,710000",",000000000000000","-","","8197655,540000001","164092930,82000002","105,000000","650,000000","245656,690000","3418484,340000"
"2023","RS","Não-Metálicos","Rochas (Britadas) e Cascalho","22353131,087000",",000000000000000","-","","1078458,1444999999","23950671,609000001","140944,820000","2191166,570000","1144675,550000","12595229,550000"
"2023","RS","Não-Metálicos","Areias Industriais","203121,220000",",000000000000000","-","","203121,22","4147639,3799999999",",000000",",000000",",000000",",000000"
"2023","RS","Não-Metálicos","Talco e outras Cargas Minerais","591,060000",",000000000000000","-","","591,05999999999995","283377,97999999998",",000000",",000000",",000000",",000000"
"2023","RS","Não-Metálicos","Rochas Ornamentais","194622,620000",",000000000000000","-","","187311,73999999999","19998908,490000002",",000000",",000000",",000000",",000000"
"2023","RS","Metálicos","Chumbo",",000000",",000000000000000","t","Pb","0","0",",000000",",000000",",000000",",000000"
"2023","RS","Metálicos","Prata",",000000",",000000000000000","kg","Ag","0","0",",000000",",000000",",000000",",000000"
"2023","SC","Não-Metálicos","Caulim","61174,460000",",000000000000000","-","","50512,309999999998","712412,09999999998","67,360000","4041,600000","8129,340000","156427,270000"
"2023","SC","Não-Metálicos","Areias Industriais","425143,890000",",000000000000000","-","","4985,8400000000001","609337,58999999997",",000000",",000000",",000000",",000000"
"2023","SC","Metálicos","Alumínio (Bauxita)","55,000000","22,000000000000000","t","Al2O3","0","0",",000000",",000000",",000000",",000000"
"2023","SC","Não-Metálicos","Saibro","3804287,410000",",000000000000000","-","","2046218,0500000003","40444687,489999995","490424,940000","3489372,490000","520991,490000","2360505,440000"
"2023","SC","Não-Metálicos","Rochas Ornamentais","242569,700000",",000000000000000","-","","239989,47500000001","9627006,4850000013",",000000",",000000","508,200000","39140,400000"
"2023","SC","Não-Metálicos","Rochas Ornamentais - Outras","79796,958000",",000000000000000","-","","46929,019","2256360,8360000001","2,700000","350,000000",",000000",",000000"
"2023","SC","Não-Metálicos","Calcário","2282251,220000",",000000000000000","-","","212303,26000000001","3388272,2199999997",",000000",",000000","7623,510000","492689,000000"
"2023","SC","Não-Metálicos","Argilas","4311144,210000",",000000000000000","-","","3010702,9900000002","61924496,600000001","104974,850000","814482,530000","1069451,280000","17571347,570000"
"2023","SC","Energéticos","Carvão Mineral","5416622,220000",",000000000000000","-","","310,55000000000001","129235,39","310,550000","129235,390000",",000000",",000000"
"2023","SC","Não-Metálicos","Fluorita e Criolita",",000000",",000000000000000","t","","0","0",",000000",",000000",",000000",",000000"
"2023","SC","Energéticos","Turfa","32949,000000",",000000000000000","-","","7402,7700000000004","1161848,9199999999",",000000",",000000",",000000",",000000"
"2023","SC","Não-Metálicos","Feldspato, Leucita e Nefelina-Sienito","151186,710000",",000000000000000","-","","0","0",",000000",",000000",",000000",",000000"
"2023","SC","Não-Metálicos","Areia","7486825,490000",",000000000000000","-","","5598300,7700000005","198098167,17000002","19809,150000","316056,540000","35936,790000","807119,350000"
"2023","SC","Não-Metálicos","Rochas (Britadas) e Cascalho","33520499,932000",",000000000000000","-","","1830116,0459999999","54200505,329000004","366372,400000","4136522,580000","1163807,310000","6648294,320000"
"2023","SE","Não-Metálicos","Areias Industriais","100077,320000",",000000000000000","-","","45731,529999999999","890630,70999999996",",000000",",000000",",000000",",000000"
"2023","SE","Não-Metálicos","Argilas","1475718,530000",",000000000000000","-","","503443,80000000005","5227536,7300000004",",000000",",000000","788932,980000","3003884,410000"
"2023","SE","Não-Metálicos","Potássio","1908143,100000","438872,910000000000000","t","K2O","0","0",",000000",",000000",",000000",",000000"
"2023","SE","Não-Metálicos","Saibro","1513,800000",",000000000000000","-","","1455,72","10001,5",",000000",",000000",",000000",",000000"
"2023","SE","Não-Metálicos","Talco e outras Cargas Minerais","19851,270000",",000000000000000","-","","0","0",",000000",",000000","63859,860000","277941,580000"
"2023","SE","Não-Metálicos","Areia","804634,190000",",000000000000000","-","","804634,18999999994","4868035,1099999994",",000000",",000000",",000000",",000000"
"2023","SE","Não-Metálicos","Rochas Ornamentais","3163,380000",",000000000000000","-","","3163,3800000000001","3894772,7300000004",",000000",",000000",",000000",",000000"
"2023","SE","Não-Metálicos","Calcário","3244138,490000",",000000000000000","-","","318,56","8919,6800000000003",",000000",",000000","171805,000000","3415023,380000"
"2023","SE","Não-Metálicos","Rochas (Britadas) e Cascalho","2090765,030000",",000000000000000","-","","338258,64000000007","3924111,8700000006",",000000",",000000",",000000",",000000"
"2023","SP","Não-Metálicos","Saibro","572532,410000",",000000000000000","-","","531851,13000000012","7740767,0500000007",",000000",",000000","40039,650000","262258,260000"
"2023","SP","Energéticos","Turfa","76982,130000",",000000000000000","-","","52211,130000000005","8613229,8499999996",",000000",",000000","14968,000000","194262,000000"
"2023","SP","Não-Metálicos","Fosfato","3345845,970000","167961,470000000000000","t","P2O5","292476,25","4286647,4699999997",",000000",",000000",",000000",",000000"
"2023","SP","Não-Metálicos","Rochas Ornamentais","36793,730000",",000000000000000","-","","22703,109999999997","12972534,209999999",",000000",",000000",",000000",",000000"
"2023","SP","Não-Metálicos","Dolomito e Magnesita","1478602,926000",",000000000000000","-","","670328,82100000011","6929997,4449999994",",000000",",000000","10152,400000","64341,270000"
"2023","SP","Metálicos","Alumínio (Bauxita)","610616,860000","244875,000000000000000","t","Al2O3","343916,71000000002","33532580,160000004",",000000",",000000",",000000",",000000"
"2023","SP","Não-Metálicos","Areia","32613955,976000",",000000000000000","-","","15632336,5","528856890,81999999","584,500000","10521,730000","536941,260000","4339326,540000"
"2023","SP","Não-Metálicos","Calcário","10598190,951000",",000000000000000","-","","151779,72899999999","3400385,375",",000000",",000000",",000000",",000000"
"2023","SP","Não-Metálicos","Feldspato, Leucita e Nefelina-Sienito","3530,000000",",000000000000000","-","","50","1515",",000000",",000000",",000000",",000000"
"2023","SP","Não-Metálicos","Areias Industriais","7454858,494000",",000000000000000","-","","953229,80000000005","49994080,960000001","9,000000","360,000000",",000000",",000000"
"2023","SP","Não-Metálicos","Talco e outras Cargas Minerais","2128716,400000",",000000000000000","-","","488726,42000000004","20227019,140000001",",000000",",000000","97,450000","939,700000"
"2023","SP","Não-Metálicos","Argilas","12744360,140000",",000000000000000","-","","9234252,7899999991","200844003,53999993","257804,570000","1746916,330000","1947649,540000","15585203,470000"
"2023","SP","Não-Metálicos","Minerais Industriais (Outros)",",000000",",000000000000000","t","","0","0",",000000",",000000",",000000",",000000"
