"Ano base","UF","Classe Substância","Substância Mineral","Quantidade Produção","Unidade de Medida - Produção","Quantidade Contido","Unidade de Medida - Contido","Indicação Contido","Quantidade Venda","Unidade de Medida - Venda","Valor Venda (R$)","Quantidade Consumo/Utilização na Usina","Unidade de Medida - Consumo/Utilização na Usina","Valor Consumo / Utilização na Usina (R$)","Quantidade Transferência para Transformação / Utilização / Consumo","Unidade de Medida - Transferência para Transformação / Utilização / Consumo","Valor Transferência para Transformação / Utilização / Consumo (R$)"
"2010","RN","Metálicos","Columbita-Tantalita","1,3700000000000045","t","1,370000000000000","t","Ta2O5","1,3700000000000001","t","52598","0","t","0","0","t","0"
"2010","RN","Metálicos","Tungstênio","289,87","t","280,740000000000000","t","WO3","286,87","t","7640106,0700000003","0","t","0","0","t","0"
"2010","RN","Não-Metálicos","Argilas","26329,580000000002","t",",000000000000000","-","","0","t","0","26329,580000000002","t","18430,709999999999","0","t","0"
"2010","RN","Não-Metálicos","Calcário","256771,17999999999","t",",000000000000000","-","","65088,550000000003","t","3198910,02","191682,63","t","3512748,9100000001","0","t","0"
"2010","RN","Não-Metálicos","Caulim","44680,160000000003","t",",000000000000000","-","","44680,160000000003","t","6433023,5","0","t","0","0","t","0"
"2010","RN","Não-Metálicos","Feldspato, Leucita e Nefelina-Sienito","6328","t",",000000000000000","-","","6328","t","478800","0","t","0","0","t","0"
"2010","RN","Não-Metálicos","Rochas (Britadas) e Cascalho","589487,20999999996","t",",000000000000000","-","","537968,89000000001","t","16849489,16","20605,639999999999","t","85172,199999999997","3584","t","5949,4399999999996"
"2010","RO","Metálicos","Columbita-Tantalita","4409,75","t","227,905500000000000","t","Nb2O5","4297,75","t","11512164,460000001","0","t","0","0","t","0"
"2010","RO","Metálicos","Columbita-Tantalita","2696","t","87,874000000000000","t","Ta2O5","2696","t","6323825,1799999997","0","t","0","0","t","0"
"2010","RO","Metálicos","Estanho","10828092,619999999","kg","6915329,300000000000000","kg","Sn","9245826,6199999992","kg","172446742,14999998","0","kg","0","1533610","kg","16251299,23"
"2010","RO","Metálicos","Manganês","45972,339999999997","t","15000,000000000000000","t","Mn","45972,339999999997","t","7919559,4400000004","0","t","0","0","t","0"
"2010","RO","Metálicos","Ouro","613,11183999999992","kg","613,111840000000000","kg","Au","613,11123999999995","kg","45069803,480000004","0","kg","0","0","kg","0"
"2010","RO","Não-Metálicos","Areia","7965,1999999999998","t",",000000000000000","-","","8090,4499999999998","t","147199,06","0","t","0","0","t","0"
"2010","RO","Não-Metálicos","Calcário","17610","t",",000000000000000","-","","7902","t","316118,40000000002","0","t","0","0","t","0"
"2010","RO","Não-Metálicos","Rochas (Britadas) e Cascalho","1272642,28","t",",000000000000000","-","","1220613,1800000002","t","56119047,039999992","16691,740000000002","t","190830,84","5257","t","213385"
"2010","RR","Não-Metálicos","Rochas (Britadas) e Cascalho","111686,11","t",",000000000000000","-","","111686,11","t","4981959,9900000002","0","t","0","0","t","0"
"2010","RS","Energéticos","Carvão Mineral","3237839,6299999999","t",",000000000000000","-","","3237839,6299999999","t","240999631,67000002","0","t","0","0","t","0"
"2010","RS","Não-Metálicos","Areias Industriais","98842","t",",000000000000000","-","","98842","t","4501243,5599999996","0","t","0","0","t","0"
"2010","RS","Não-Metálicos","Argilas","9798,2999999999993","t",",000000000000000","-","","9798,2999999999993","t","449953,79999999999","0","t","0","0","t","0"
"2010","RS","Não-Metálicos","Calcário","3035033,5299999998","t",",000000000000000","-","","1282098,6000000001","t","48785832,859999992","0","t","0","1712925,0900000001","t","34827482,660000004"
"2010","RS","Não-Metálicos","Caulim","25916","t",",000000000000000","-","","25916","t","2834908,1400000001","0","t","0","0","t","0"
"2010","RS","Não-Metálicos","Rochas (Britadas) e Cascalho","15064718,869999999","t",",000000000000000","-","","11749515,250000002","t","204077532,04000002","996867,76000000001","t","12851288,27","2284831,8999999999","t","16693619,859999999"
"2010","SC","Energéticos","Carvão Mineral","2407956,6099999999","t",",000000000000000","-","","2413136,6099999999","t","431485305,33000004","0","t","0","0","t","0"
"2010","SC","Energéticos","Turfa","80659,600000000006","t",",000000000000000","-","","39975,900000000001","t","3107771,25","0","t","0","23231,099999999999","t","805376,27000000002"
"2010","SC","Metálicos","Alumínio (Bauxita)","30610,939999999999","t","16530,000000000000000","t","Al2O3","29916,400000000001","t","4199587,2000000002","0","t","0","0","t","0"
"2010","SC","Não-Metálicos","Areia","164770","t",",000000000000000","-","","165413,57000000001","t","2234923,4900000002","0","t","0","0","t","0"
"2010","SC","Não-Metálicos","Areias Industriais","929875,37","t",",000000000000000","-","","928865,16000000003","t","40587193,950000003","0","t","0","0","t","0"
"2010","SC","Não-Metálicos","Argilas","120301,25","t",",000000000000000","-","","0","t","0","0","t","0","120301,25","t","1298442,54"
"2010","SC","Não-Metálicos","Calcário","654308,52000000002","t",",000000000000000","-","","653599,52000000002","t","17198221,349999998","0","t","0","0","t","0"
"2010","SC","Não-Metálicos","Feldspato, Leucita e Nefelina-Sienito","102350,64999999999","t",",000000000000000","-","","102992,72","t","12784089,819999998","0","t","0","0","t","0"
"2010","SC","Não-Metálicos","Fluorita e Criolita","0","t",",000000000000000","t","","1223,7","t","1660461,0800000001","0","t","0","0","t","0"
"2010","SC","Não-Metálicos","Rochas (Britadas) e Cascalho","12610102,659999998","t",",000000000000000","-","","11277814,109999998","t","204059853,09999993","1061826,24","t","8569456,1500000004","138316,89999999999","t","911454,52000000002"
"2010","SC","Não-Metálicos","Saibro","187881","t",",000000000000000","-","","120469,39999999999","t","798658,80000000005","52266","t","208517","0","t","0"
"2010","SE","Não-Metálicos","Argilas","479560,69999999995","t",",000000000000000","-","","199779,40000000002","t","8021576,8000000007","0","t","0","223984,10000000001","t","1275370,97"
"2010","SE","Não-Metálicos","Calcário","4349364,5","t",",000000000000000","-","","257550,76000000001","t","1361507,7","0","t","0","4104790,3500000001","t","23490253,739999998"
"2010","SE","Não-Metálicos","Dolomito e Magnesita","48490,360000000001","t",",000000000000000","-","","48392,070000000007","t","3870077,3799999999","0","t","0","0","t","0"
"2010","SE","Não-Metálicos","Potássio","661690","t","452698,330000000000000","t","K2O","681448","t","492250778,69999999","0","t","0","0","t","0"
"2010","SE","Não-Metálicos","Rochas (Britadas) e Cascalho","618506,48999999999","t",",000000000000000","-","","618506,48999999999","t","16870329,990000002","0","t","0","0","t","0"
"2010","SP","Metálicos","Alumínio (Bauxita)","36580,809999999998","t","18919,590000000000000","t","Al2O3","36580,809999999998","t","9159051,6999999993","0","t","0","0","t","0"
"2010","SP","Metálicos","Ferro","225939","t","167362,040000000000000","t","Fe","176000","t","1936000","0","t","0","0","t","0"
"2010","SP","Não-Metálicos","Areia","7791799,2599999998","t",",000000000000000","-","","7791033,1899999995","t","131045954,39000005","0","t","0","0","t","0"
"2010","SP","Não-Metálicos","Areias Industriais","4639838,9799999995","t",",000000000000000","-","","4070006,0700000003","t","150627271,29000002","0","t","0","460198,94","t","9384594,3499999996"
"2010","SP","Não-Metálicos","Argilas","1271373,6000000001","t",",000000000000000","-","","894279,65999999992","t","26942066,190000001","0","t","0","394828,53000000003","t","5038498,8399999999"
"2010","SP","Não-Metálicos","Calcário","12332205,770000001","t",",000000000000000","-","","4451265","t","128240102,38000001","0","t","0","7888549,29","t","127035171,59"
"2010","SP","Não-Metálicos","Calcário","3516757","t","3516757,000000000000000","t","","1512206","t","19658671","0","t","0","0","t","0"
"2010","SP","Não-Metálicos","Caulim","105108,03","t",",000000000000000","-","","102101,85000000001","t","26075044,040000003","0","t","0","2639,7799999999997","t","567093,83999999997"
"2010","SP","Não-Metálicos","Dolomito e Magnesita","282291,21999999997","t",",000000000000000","-","","282343,53000000003","t","10172884,360000001","0","t","0","0","t","0"
"2010","SP","Não-Metálicos","Feldspato, Leucita e Nefelina-Sienito","19922,880000000001","t",",000000000000000","-","","18232,880000000001","t","3353564,0799999996","0","t","0","0","t","0"
"2010","SP","Não-Metálicos","Fosfato","584313,87","t","192803,000000000000000","t","P2O5","36847,870000000003","t","2801977,9199999999","0","t","0","605650,66000000003","t","134714246,19999999"
"2010","SP","Não-Metálicos","Rochas (Britadas) e Cascalho","85248370,549999982","t",",000000000000000","-","","79277801,439999968","t","1994503750,8299999","542555,71999999997","t","8846365,5899999999","1652286,6599999999","t","14572759,789999999"
"2010","SP","Não-Metálicos","Rochas Ornamentais","3960","t",",000000000000000","-","","3955,3400000000001","t","4032392,7599999998","0","t","0","0","t","0"
"2010","SP","Não-Metálicos","Talco e outras Cargas Minerais","924309,17999999993","t",",000000000000000","-","","924309,17999999993","t","27823362,010000005","0","t","0","0","t","0"
"2010","TO","Metálicos","Ouro","1,7","kg","1,350000000000000","kg","Au","0","kg","0","0","kg","0","1,7","kg","102000"
"2010","TO","Não-Metálicos","Areia","0","t",",000000000000000","-","","0","t","0","0","t","0","0","t","0"
"2010","TO","Não-Metálicos","Argilas","22952,959999999999","t",",000000000000000","-","","21678,16","t","3496595,3300000001","0","t","0","0","t","0"
"2010","TO","Não-Metálicos","Calcário","2280067,3100000001","t",",000000000000000","-","","1411284,0800000001","t","38365618,840000004","0","t","0","851868,09999999998","t","16377359,789999999"
"2010","TO","Não-Metálicos","Minerais Industriais (Outros)","64,150000000000006","t",",000000000000000","-","","35","t","617400","0","t","0","0","t","0"
"2010","TO","Não-Metálicos","Rochas (Britadas) e Cascalho","1249009,98","t",",000000000000000","-","","313434,62","t","6564824,129999999","0","t","0","920010,48999999999","t","4965267,1799999997"
"2011","AL","Não-Metálicos","Calcário","948235,63","t",",000000000000000","-","","149839,41999999998","t","10236285,959999999","0","t","0","774068","t","6937303,7999999998"
"2011","AL","Não-Metálicos","Rochas (Britadas) e Cascalho","1426945,0699999998","t",",000000000000000","-","","893099,98999999999","t","40475059,730000004","401487,22999999998","t","1182326,48","110876,16","t","2264794"
"2011","AM","Metálicos","Columbita-Tantalita","8331,2199999999993","t","1101,937000000000000","t","Nb2O5","0","t","0","0","t","0","8620,7199999999993","t","69888005,560000002"
"2011","AM","Metálicos","Columbita-Tantalita","8331,2199999999993","t","1101,937000000000000","t","Ta2O5","0","t","0","0","t","0","8620,7199999999993","t","69888005,560000002"
"2011","AM","Metálicos","Estanho","13029850","kg","8590000,000000000000000","kg","Sn","0","kg","0","0","kg","0","13453240","kg","154584801,63"
"2011","AM","Metálicos","Ouro","8,0504999999999995","kg","8,050500000000000","kg","Au","8,0504999999999995","kg","702000","0","kg","0","0","kg","0"
"2011","AM","Não-Metálicos","Rochas (Britadas) e Cascalho","340512,90000000002","t",",000000000000000","-","","298806,90000000002","t","22132204,159999996","2958","t","88740","0","t","0"
"2011","AP","Metálicos","Columbita-Tantalita","5,7699999999999996","t","5,770000000000000","t","Ta2O5","5,7699999999999996","t","115700","0","t","0","0","t","0"
"2011","AP","Metálicos","Cromo","37835,300000000003","t","15150,000000000000000","t","Cr2O3","60289","t","17783464,02","0","t","0","0","t","0"
"2011","AP","Metálicos","Ferro","5456858,0599999996","t","3116110,590000000000000","t","Fe","5345322,2399999993","t","1016477647,2200001","0","t","0","0","t","0"
"2011","AP","Metálicos","Ouro","113,14680999999405","kg","111,237360000000000","kg","Au","106,52199999999405","kg","7141609,0500000007","0","kg","0","0","kg","0"
"2011","AP","Não-Metálicos","Caulim","578164,18999999994","t",",000000000000000","-","","0","t","109610546,08","578164,18999999994","t","0","0","t","0"
"2011","AP","Não-Metálicos","Rochas (Britadas) e Cascalho","166879,66","t",",000000000000000","-","","165733,76000000001","t","6672363,7000000002","0","t","0","0","t","0"
"2011","BA","Gemas e Diamantes","Gemas","3600","kg","3600,000000000000000","kg","","3600","kg","17640000","0","kg","0","0","kg","0"
"2011","BA","Metálicos","Cobre","90865,479999999996","t","29644,840000000000000","t","Cu","93769,080000000002","t","499139207,64999998","0","t","0","0","t","0"
"2011","BA","Metálicos","Cromo","540015,64000000001","t","212297,440000000000000","t","Cr2O3","67091,729999999996","t","41555181,379999995","22602","t","6441034,7000000002","369536,82999999996","t","103153833,45"
"2011","BA","Metálicos","Manganês","1027,8499999999999","t","452,260000000000000","t","Mn","1027,8499999999999","t","443390,15000000002","0","t","0","0","t","0"
"2011","BA","Metálicos","Níquel","112734,52","t","15854,190000000000000","t"," Ni","111354,91","t","565024640,05999994","0","t","0","0","t","0"
"2011","BA","Metálicos","Ouro","5500,2572400000008","kg","5500,257240000000000","kg","Au","5605,7715600000001","kg","475546104,94000006","0","kg","0","0","kg","0"
"2011","BA","Metálicos","Prata","57,418300000000002","kg","57,418300000000000","kg","Ag","57,418300000000002","kg","134026,92999999999","0","kg","0","0","kg","0"
"2011","BA","Não-Metálicos","Argilas","316302,52000000002","t",",000000000000000","-","","289205,16999999998","t","36948849,940000005","17490,349999999999","t","1444368,52","6826","t","37612,989999999991"
"2011","BA","Não-Metálicos","Bário","6977,1999999999998","t","6768,000000000000000","t","BaSO4","6035,6000000000004","t","6197322,71","0","t","0","966","t","982430,23999999999"
"2011","BA","Não-Metálicos","Calcário","1966935,0699999998","t",",000000000000000","-","","735598,75000000012","t","28406621,98","28250,509999999998","t","1087916,4199999999","1195479,4199999999","t","16635423,6"
"2011","BA","Não-Metálicos","Caulim","8558","t",",000000000000000","-","","7040","t","4790427","0","t","0","0","t","0"
"2011","BA","Não-Metálicos","Diatomita","4000,2399999999998","t",",000000000000000","-","","4223,0100000000002","t","9343172,5199999996","0","t","0","0","t","0"
"2011","BA","Não-Metálicos","Dolomito e Magnesita","1208425","t",",000000000000000","-","","81126","t","70437468,590000004","146065","t","6892831,7000000002","1032873","t","225349541,51000002"
"2011","BA","Não-Metálicos","Fosfato","262749,85999999999","t","86324,910000000000000","t","P2O5","186241,97","t","15877647,4","0","t","0","66582,270000000004","t","14785205,65"
"2011","BA","Não-Metálicos","Grafita","17605,25","t","16087,680000000000000","t","","16851,77","t","30461061","0","t","0","0","t","0"
"2011","BA","Não-Metálicos","Rochas (Britadas) e Cascalho","6314683,1400000006","t",",000000000000000","-","","5898336,8200000003","t","181311978,56","63194,589999999997","t","1440755,6000000001","72833","t","173000,04000000001"
"2011","BA","Não-Metálicos","Talco e outras Cargas Minerais","80349","t",",000000000000000","-","","78970","t","77592307,079999998","0","t","0","961,34000000000003","t","169236,84"
"2011","BA","Não-Metálicos","Vermiculita e Perlita","628,84000000000003","t","535,510000000000000","t","","628,84000000000003","t","45989,400000000001","0","t","0","0","t","0"
